Location,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31
US-Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0794415416798357,2.70805020110221,2.8903717578961645,3.091042453358316,3.2188758248682006,3.828641396489095,4.04305126783455,4.04305126783455,4.564348191467836,4.74493212836325,5.087596335232384,5.25227342804663,5.5053315359323625,5.631211781821365,5.780743515792329,6.042632833682381,6.285998094508865,6.440946540632921,6.825460036255307,6.920671504248683,7.016609683894219
Dominican Republic-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,2.4849066497880004,2.4849066497880004,2.4849066497880004,3.091042453358316,3.091042453358316,3.5553480614894135,4.290459441148391,4.727387818712341,5.313205979041787,5.5053315359323625,5.746203190540153,5.973809611869261,6.192362489474872,6.366470447731438,6.579251212010101,6.756932389247553,6.804614520062624,7.01211529430638
Mexico-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.6094379124341003,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.9459101490553132,1.9459101490553132,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.1972245773362196,2.5649493574615367,2.5649493574615367,3.295836866004329,3.7376696182833684,3.9889840465642745,4.418840607796598,4.543294782270004,4.77912349311153,5.10594547390058,5.318119993844216,5.529429087511423,5.75890177387728,5.908082938168931,6.0063531596017325,6.16541785423142,6.373319789577012,6.576469569048224,6.744059186311348,6.901737206656574,6.9985096422506015
US-South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,2.3978952727983707,2.5649493574615367,2.6390573296152584,2.995732273553991,3.367295829986474,3.5263605246161616,3.871201010907891,3.871201010907891,4.406719247264253,4.844187086458591,5.147494476813453,5.2832037287379885,5.700443573390687,5.8377304471659395,6.052089168924417,6.052089168924417,6.297109319933935,6.493753839851686,6.652863029353347,6.8308742346461795,6.988413181999592
Peru-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553132,2.0794415416798357,2.4849066497880004,2.4849066497880004,2.772588722239781,3.367295829986474,3.6635616461296463,3.784189633918261,4.465908118654584,4.770684624465665,4.983606621708336,5.459585514144159,5.459585514144159,5.765191102784844,5.8971538676367405,5.981414211254481,6.0330862217988015,6.175867270105761,6.364750756851911,6.455198563340122,6.51025834052315,6.748759547491679,6.85751406254539,6.97166860472579
Argentina-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.1972245773362196,2.5649493574615367,2.5649493574615367,2.8903717578961645,2.995732273553991,2.995732273553991,3.4657359027997265,3.5553480614894135,3.828641396489095,4.04305126783455,4.23410650459726,4.382026634673881,4.584967478670572,4.859812404361672,5.0689042022202315,5.58724865840025,5.71042701737487,5.961005339623274,5.961005339623274,6.220590170099739,6.380122536899765,6.53813982376767,6.61472560020376,6.710523109452428,6.961296045910167
China-Hunan,1.6094379124341003,2.302585092994046,3.2188758248682006,3.784189633918261,4.248495242049359,4.61512051684126,4.969813299576001,5.402677381872279,5.627621113690637,5.808142489980444,5.966146739123692,6.139884552226255,6.257667587882639,6.386879319362645,6.495265555937008,6.568077911411976,6.650279048587422,6.6895992691789665,6.732210706467206,6.779921907472252,6.816735880594968,6.853299093186078,6.876264611890766,6.8966943316227125,6.90975328164481,6.912742820493176,6.914730892718563,6.915723448631314,6.9167150203536085,6.918695219020472,6.919683849847411,6.921658184151129,6.92461239604856,6.92461239604856,6.92461239604856,6.92461239604856,6.925595197110468,6.925595197110468,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725,6.926577033222725
Canada-British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.302585092994046,2.5649493574615367,2.6390573296152584,3.091042453358316,3.091042453358316,3.332204510175204,3.4965075614664802,3.4965075614664802,3.6888794541139363,3.8501476017100584,4.174387269895637,4.174387269895637,4.30406509320417,4.6443908991413725,4.6443908991413725,5.231108616854587,5.44673737166631,5.605802066295998,6.052089168924417,6.052089168924417,6.159095388491933,6.42648845745769,6.42648845745769,6.587550014824796,6.587550014824796,6.785587645007929,6.785587645007929,6.878326468291325,6.921658184151129
China-Anhui,0.6931471805599453,2.302585092994046,2.772588722239781,3.6888794541139363,4.110873864173311,4.2626798770413155,4.672828834461906,5.030437921392435,5.303304908059076,5.472270673671475,5.697093486505405,5.831882477283517,6.013715156042802,6.175867270105761,6.274762021241939,6.3835066348840055,6.501289670540389,6.598509028614515,6.659293919683638,6.7226297948554485,6.7580945044277305,6.7912214627261855,6.814542897259958,6.840546529288687,6.85751406254539,6.870053411798126,6.881411303642535,6.890609120147166,6.894670039433482,6.895682697747868,6.8966943316227125,6.897704943128636,6.897704943128636,6.897704943128636,6.897704943128636,6.897704943128636,6.897704943128636,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988,6.898714534329988
US-Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.9459101490553132,2.5649493574615367,3.4011973816621555,3.6888794541139363,3.8501476017100584,4.3694478524670215,4.430816798843313,4.882801922586371,5.062595033026967,5.2832037287379885,5.493061443340548,5.945420608606575,6.249975242259483,6.376726947898627,6.543911845564792,6.716594773520978,6.802394763324311,6.895682697747868
US-Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553132,2.3978952727983707,2.6390573296152584,3.091042453358316,3.5553480614894135,3.9318256327243257,4.394449154672439,4.948759890378168,5.337538079701318,5.521460917862246,5.771441123130016,5.934894195619588,6.186208623900494,6.363028103540465,6.498282149476434,6.633318433280377,6.742880635791903,6.843749949006225
China-Jiangxi,1.0986122886681098,2.0794415416798357,2.9444389791664403,2.9444389791664403,3.6109179126442243,4.290459441148391,4.700480365792417,4.700480365792417,5.093750200806762,5.484796933490655,5.659482215759621,5.811140992976701,5.971261839790462,6.1675164908883415,6.3080984415095305,6.398594934535208,6.495265555937008,6.54965074223381,6.608000625296087,6.648984550024776,6.690842277418564,6.739336627357174,6.771935555839602,6.803505257608338,6.81783057145415,6.8308742346461795,6.836259277277067,6.839476438228843,6.840546529288687,6.840546529288687,6.840546529288687,6.840546529288687,6.840546529288687,6.840546529288687,6.840546529288687,6.840546529288687,6.840546529288687,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.841615476477592,6.842683282238422,6.842683282238422,6.842683282238422,6.842683282238422,6.842683282238422,6.842683282238422,6.842683282238422,6.843749949006225,6.843749949006225,6.843749949006225
Singapore-,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.791759469228055,2.0794415416798357,2.0794415416798357,2.3978952727983707,2.6390573296152584,2.833213344056216,2.9444389791664403,2.9444389791664403,3.2188758248682006,3.367295829986474,3.367295829986474,3.4339872044851463,3.5263605246161616,3.713572066704308,3.828641396489095,3.871201010907891,3.9318256327243257,4.07753744390572,4.219507705176107,4.290459441148391,4.330733340286331,4.356708826689592,4.406719247264253,4.442651256490317,4.442651256490317,4.454347296253507,4.454347296253507,4.499809670330265,4.499809670330265,4.5217885770490405,4.543294782270004,4.543294782270004,4.543294782270004,4.634728988229636,4.672828834461906,4.6913478822291435,4.709530201312334,4.709530201312334,4.770684624465665,4.875197323201151,4.9344739331306915,5.017279836814924,5.017279836814924,5.081404364984463,5.187385805840755,5.187385805840755,5.303304908059076,5.3612921657094255,5.424950017481403,5.497168225293202,5.58724865840025,5.749392985908253,5.846438775057725,5.955837369464831,6.07073772800249,6.1224928095143865,6.234410725718371,6.326149473155099,6.448889394146858,6.52795791762255,6.597145701886651,6.688354713946762,6.739336627357174,6.779921907472252,6.831953565565855
Australia-Victoria,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.302585092994046,2.302585092994046,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.4849066497880004,2.4849066497880004,2.772588722239781,2.9444389791664403,3.091042453358316,3.091042453358316,3.6109179126442243,3.912023005428146,4.060443010546419,4.276666119016055,4.553876891600541,4.804021044733257,4.804021044733257,4.804021044733257,5.438079308923196,5.87493073085203,5.87493073085203,6.021023349349527,6.1463292576688975,6.255750041753367,6.354370040797351,6.530877627725885,6.646390514847729,6.71174039505618,6.822197390620491
Colombia-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.302585092994046,2.302585092994046,2.6390573296152584,3.1354942159291497,3.5553480614894135,4.007333185232471,4.189654742026425,4.543294782270004,4.634728988229636,4.859812404361672,5.2832037287379885,5.44673737166631,5.627621113690637,5.937536205082426,6.154858094016418,6.198478716492308,6.29156913955832,6.411818267709897,6.555356891810665,6.683360945766275,6.810142450115136
Serbia-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,2.5649493574615367,2.995732273553991,3.58351893845611,3.8501476017100584,3.8918202981106265,4.02535169073515,4.189654742026425,4.430816798843313,4.6443908991413725,4.912654885736052,5.147494476813453,5.407171771460119,5.521460917862246,5.717027701406222,5.953243334287785,5.953243334287785,6.126869184114185,6.492239835020471,6.60934924316738,6.666956792429207,6.803505257608338
US-Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.791759469228055,2.302585092994046,2.3978952727983707,3.367295829986474,3.6888794541139363,3.9512437185814275,3.9512437185814275,4.394449154672439,4.394449154672439,4.919980925828125,5.093750200806762,5.552959584921617,5.700443573390687,5.831882477283517,5.983936280687191,6.159095388491933,6.401917196727186,6.580639137284949,6.690842277418564,6.790097235513905
Croatia-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.791759469228055,1.9459101490553132,2.0794415416798357,2.0794415416798357,2.302585092994046,2.3978952727983707,2.3978952727983707,2.4849066497880004,2.5649493574615367,2.5649493574615367,2.5649493574615367,2.70805020110221,2.995732273553991,2.995732273553991,3.4965075614664802,3.6635616461296463,3.912023005428146,4.060443010546419,4.189654742026425,4.406719247264253,4.663439094112067,4.859812404361672,5.332718793265369,5.541263545158426,5.755742213586912,5.948034989180646,6.093569770045136,6.206575926724928,6.375024819828097,6.489204931325317,6.570882962339584,6.673297967767654,6.7661917146603505
Slovenia-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0794415416798357,2.0794415416798357,2.833213344056216,2.833213344056216,3.4657359027997265,4.060443010546419,4.499809670330265,4.955827057601261,5.204006687076795,5.393627546352362,5.537334267018537,5.62040086571715,5.62040086571715,5.659482215759621,5.834810737062605,5.950642552587727,6.028278520230698,6.093569770045136,6.175867270105761,6.270988431858299,6.333279628139691,6.450470422144176,6.529418838262226,6.594413459749778,6.6293632534374485,6.688354713946762
Qatar-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.0794415416798357,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.772588722239781,2.9444389791664403,3.2188758248682006,5.572154032177765,5.572154032177765,5.771441123130016,5.823045895483019,5.996452088619021,6.0867747269123065,6.0867747269123065,6.115892125483034,6.133398042996649,6.154858094016418,6.1779441140506,6.20455776256869,6.218600119691729,6.267200548541362,6.2878585601617845,6.309918278226516,6.333279628139691,6.3818160174060985,6.453624998892692,6.542471960506805,6.661854740545311
China-Shandong,1.0986122886681098,1.9459101490553132,2.772588722239781,3.332204510175204,3.8501476017100584,4.330733340286331,4.564348191467836,4.875197323201151,5.0689042022202315,5.220355825078324,5.332718793265369,5.442417710521793,5.560681631015528,5.62040086571715,5.730099782973574,5.8522024797744745,5.958424693029782,6.0330862217988015,6.09807428216624,6.1463292576688975,6.1903154058531475,6.210600077024653,6.234410725718371,6.261491684321042,6.278521424165844,6.2878585601617845,6.295266001439646,6.298949246855942,6.300785794663244,6.304448802421981,6.620073206530356,6.621405651764134,6.626717749249025,6.628041376179533,6.6293632534374485,6.6293632534374485,6.6293632534374485,6.6293632534374485,6.6293632534374485,6.63200177739563,6.63200177739563,6.63200177739563,6.63200177739563,6.63200177739563,6.63200177739563,6.63200177739563,6.63200177739563,6.63200177739563,6.63200177739563,6.634633357861686,6.634633357861686,6.634633357861686,6.634633357861686,6.634633357861686,6.634633357861686,6.635946555686647,6.635946555686647,6.635946555686647,6.637258031284457,6.639875833826536,6.643789733147672,6.645090969505644,6.645090969505644,6.646390514847729,6.648984550024776,6.650279048587422,6.650279048587422,6.650279048587422,6.651571873589727,6.652863029353347
Estonia-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.3862943611198906,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.5649493574615367,2.833213344056216,2.833213344056216,4.382026634673881,4.7535901911063645,5.147494476813453,5.327876168789581,5.420534999272286,5.556828061699537,5.5909869805108565,5.648974238161206,5.726847747587197,5.7899601708972535,5.8664680569332965,5.91350300563827,6.003887067106539,6.289715570908998,6.3561076606958915,6.470799503782602,6.522092798170152,6.573680166960646,6.61472560020376
Australia-Queensland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,2.302585092994046,2.302585092994046,2.302585092994046,2.4849066497880004,2.4849066497880004,2.6390573296152584,2.6390573296152584,2.6390573296152584,2.772588722239781,2.772588722239781,2.9444389791664403,3.044522437723423,3.044522437723423,3.58351893845611,3.8501476017100584,4.127134385045092,4.23410650459726,4.3694478524670215,4.553876891600541,4.976733742420574,5.220355825078324,5.402677381872279,5.560681631015528,5.768320995793772,5.986452005284438,6.095824562432225,6.202535517187923,6.320768294250582,6.439350371100098,6.48768401848461,6.536691597591305,6.612041034833092
Algeria-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.791759469228055,2.5649493574615367,2.5649493574615367,2.8903717578961645,2.8903717578961645,2.995732273553991,3.044522437723423,3.044522437723423,3.044522437723423,3.2188758248682006,3.295836866004329,3.6375861597263857,3.8918202981106265,4.007333185232471,4.110873864173311,4.31748811353631,4.477336814478207,4.51085950651685,4.941642422609304,5.308267697401205,5.442417710521793,5.579729825986222,5.713732805509369,5.908082938168931,6.016157159698354,6.12029741895095,6.238324625039508,6.371611847231857,6.57507584059962
China-Hong Kong,0.0,1.0986122886681098,1.0986122886681098,1.791759469228055,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.3978952727983707,2.3978952727983707,2.5649493574615367,2.6390573296152584,2.772588722239781,2.772588722239781,2.8903717578961645,3.091042453358316,3.2188758248682006,3.258096538021482,3.295836866004329,3.4011973816621555,3.6635616461296463,3.912023005428146,3.9318256327243257,3.9889840465642745,4.04305126783455,4.04305126783455,4.060443010546419,4.110873864173311,4.143134726391533,4.1588830833596715,4.23410650459726,4.23410650459726,4.248495242049359,4.31748811353631,4.382026634673881,4.442651256490317,4.5217885770490405,4.532599493153256,4.553876891600541,4.564348191467836,4.574710978503383,4.61512051684126,4.61512051684126,4.663439094112067,4.663439094112067,4.68213122712422,4.6913478822291435,4.74493212836325,4.7535901911063645,4.795790545596741,4.844187086458591,4.867534450455582,4.90527477843843,4.948759890378168,4.983606621708336,5.049856007249537,5.093750200806762,5.204006687076795,5.342334251964811,5.54907608489522,5.6131281063880705,5.762051382780177,5.877735781779639,5.958424693029782,6.018593214496234,6.118097198041348,6.253828811575473,6.331501849893691,6.464588303689961,6.52649485957079,6.5722825426940075
Diamond Princess-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,4.127134385045092,4.174387269895637,4.912654885736052,4.912654885736052,5.170483995038151,5.170483995038151,5.389071729816501,5.655991810819852,5.87493073085203,6.12029741895095,6.297109319933935,6.432940092739179,6.453624998892692,6.453624998892692,6.453624998892692,6.539585955617669,6.539585955617669,6.539585955617669,6.559615237493242,6.559615237493242,6.559615237493242,6.559615237493242,6.559615237493242,6.559615237493242,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.561030665896573,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296,6.569481420414296
Egypt-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,2.772588722239781,2.772588722239781,3.912023005428146,4.02535169073515,4.0943445622221,4.110873864173311,4.219507705176107,4.394449154672439,4.700480365792417,4.709530201312334,5.017279836814924,5.2832037287379885,5.2832037287379885,5.54907608489522,5.655991810819852,5.68697535633982,5.793013608384144,5.905361848054571,5.998936561946683,6.124683390894205,6.206575926724928,6.285998094508865,6.3578422665081,6.413458957167357,6.48768401848461,6.566672429803241
Iraq-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,2.0794415416798357,2.0794415416798357,2.6390573296152584,2.995732273553991,3.295836866004329,3.4965075614664802,3.58351893845611,3.58351893845611,3.713572066704308,4.007333185232471,4.110873864173311,4.110873864173311,4.276666119016055,4.276666119016055,4.276666119016055,4.624972813284271,4.709530201312334,4.762173934797756,4.8283137373023015,5.043425116919247,5.10594547390058,5.262690188904886,5.342334251964811,5.3706380281276624,5.455321115357702,5.58724865840025,5.75890177387728,5.849324779946859,5.948034989180646,6.129050210060545,6.2285110035911835,6.306275286948016,6.447305862541213,6.543911845564792
