Geo#Country#Contintent,ConfirmedCases,Fatalities,LogConfirmed,LogFatalities,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31
Jamaica-#Jamaica#Americas,36.0,1.0,3.6109179126442243,0.6931471805599453,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japan-#Japan#Asia,1953.0,56.0,7.577633832602728,4.04305126783455,0.0,0.0,0.125,0.057,0.154,0.024,0.023,0.044,0.043,0.041,0.058,0.037,0.0,0.036,
Jordan-#Jordan#Asia,274.0,5.0,5.616771097666572,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.693,0.405,0.0,
Kazakhstan-#Kazakhstan#Asia,343.0,3.0,5.840641657373398,1.3862943611198906,0.0,0.0,1.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kenya-#Kenya#Africa,59.0,1.0,4.0943445622221,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.0,
Korea South-#Korea South#Asia,9786.0,162.0,9.18881025342582,5.093750200806762,0.036,0.079,0.032,0.081,0.084,0.0,0.077,0.048,0.039,0.059,0.035,0.054,0.038,0.025,
Kuwait-#Kuwait#Asia,289.0,0.0,5.66988092298052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kyrgyzstan-#Kyrgyzstan#Asia,107.0,0.0,4.68213122712422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Laos-#Laos#Asia,9.0,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Latvia-#Latvia#Europe,398.0,0.0,5.988961416889864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lebanon-#Lebanon#Asia,470.0,12.0,6.154858094016418,2.5649493574615367,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.336,0.0,0.251,0.0,0.201,0.087,0.08,
Liberia-#Liberia#Africa,3.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Libya-#Libya#Africa,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Liechtenstein-#Liechtenstein#Europe,68.0,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lithuania-#Lithuania#Europe,537.0,8.0,6.2878585601617845,2.1972245773362196,0.0,0.0,0.0,0.693,0.0,0.0,0.405,0.511,0.0,0.182,0.288,0.0,0.0,0.118,
Luxembourg-#Luxembourg#Europe,2178.0,23.0,7.68662133494462,3.1780538303479458,0.405,0.511,0.0,0.588,0.0,0.0,0.0,0.0,0.105,0.47,0.172,0.147,0.044,0.043,
Madagascar-#Madagascar#Africa,57.0,0.0,4.060443010546419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Malaysia-#Malaysia#Asia,2766.0,43.0,7.925518979786926,3.784189633918261,0.0,0.0,0.288,0.223,0.788,0.31,0.125,0.211,0.134,0.118,0.036,0.251,0.054,0.147,
Maldives-#Maldives#Asia,18.0,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mali-#Mali#Africa,28.0,2.0,3.367295829986474,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.405,0.0,
Malta-#Malta#Europe,169.0,0.0,5.135798437050262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mauritania-#Mauritania#Africa,6.0,1.0,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,
Mauritius-#Mauritius#Africa,143.0,5.0,4.969813299576001,1.791759469228055,0.0,0.0,0.0,0.693,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.405,
Mexico-#Mexico#Americas,1094.0,28.0,6.9985096422506015,3.367295829986474,0.0,0.693,0.0,0.405,0.0,0.288,0.223,0.182,0.154,0.251,0.368,0.268,0.211,0.323,
Moldova-#Moldova#Europe,353.0,4.0,5.869296913133774,1.6094379124341003,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,0.0,0.0,0.511,
Monaco-#Monaco#Europe,52.0,1.0,3.970291913552122,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,
Mongolia-#Mongolia#Asia,12.0,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro-#Montenegro#Europe,109.0,2.0,4.700480365792417,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,
Morocco-#Morocco#Africa,617.0,36.0,6.42648845745769,3.6109179126442243,0.0,0.0,0.288,0.0,0.223,0.0,0.182,0.154,0.539,0.693,0.08,0.038,0.231,0.085,
Mozambique-#Mozambique#Africa,8.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Namibia-#Namibia#Africa,11.0,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nepal-#Nepal#Asia,5.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Netherlands-#Netherlands#Europe,12595.0,1039.0,9.441134582220915,6.946975992135418,0.293,0.266,0.329,0.247,0.273,0.173,0.258,0.254,0.198,0.229,0.157,0.188,0.114,0.184,
Netherlands-Aruba#Netherlands#Europe,55.0,0.0,4.02535169073515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Netherlands-Curacao#Netherlands#Europe,11.0,1.0,2.4849066497880004,0.6931471805599453,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Netherlands-Sint Maarten#Netherlands#Europe,6.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
New Zealand-#New Zealand#Oceania,647.0,1.0,6.473890696352274,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,
Nicaragua-#Nicaragua#Americas,5.0,1.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,
Niger-#Niger#Africa,27.0,3.0,3.332204510175204,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.693,0.0,
Nigeria-#Nigeria#Africa,135.0,2.0,4.912654885736052,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,
North Macedonia-#North Macedonia#Europe,329.0,9.0,5.799092654460526,2.302585092994046,0.0,0.0,0.0,0.0,0.693,0.405,0.0,0.288,0.0,0.0,0.223,0.336,0.134,0.223,
Norway-#Norway#Europe,4641.0,39.0,8.442900586834382,3.6888794541139363,0.56,0.134,0.0,0.0,0.0,0.318,0.167,0.143,0.0,0.288,0.182,0.08,0.238,0.192,
Oman-#Oman#Asia,192.0,1.0,5.262690188904886,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,
Pakistan-#Pakistan#Asia,1938.0,26.0,7.569927655242652,3.295836866004329,0.0,1.099,0.288,0.0,0.405,0.154,0.134,0.118,0.105,0.182,0.08,0.143,0.383,0.205,
Panama-#Panama#Americas,1181.0,30.0,7.074963197966044,3.4339872044851463,0.0,0.0,0.0,0.0,0.693,0.56,0.0,0.251,0.0,0.105,0.405,0.182,0.329,0.215,
Papua New Guinea-#Papua New Guinea#Oceania,1.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Paraguay-#Paraguay#Americas,65.0,3.0,4.189654742026425,1.3862943611198906,0.0,0.0,0.0,0.693,0.0,0.0,0.405,0.288,0.0,0.0,0.0,0.0,0.0,0.0,
Peru-#Peru#Americas,1065.0,30.0,6.97166860472579,3.4339872044851463,0.0,0.0,1.386,0.405,0.0,0.0,0.288,0.223,0.0,0.182,0.348,0.111,0.274,0.215,
Philippines-#Philippines#Asia,2084.0,88.0,7.642524134232902,4.48863636973214,0.431,0.0,0.0,0.0,0.262,0.268,0.057,0.08,0.165,0.179,0.227,0.043,0.093,0.119,
Poland-#Poland#Europe,2311.0,33.0,7.7458682297922685,3.5263605246161616,0.0,0.0,0.0,0.0,0.288,0.118,0.201,0.31,0.125,0.0,0.111,0.191,0.33,0.061,
Portugal-#Portugal#Europe,7443.0,160.0,8.915163617762142,5.081404364984463,0.405,0.288,0.56,0.619,0.143,0.47,0.348,0.258,0.327,0.233,0.271,0.172,0.161,0.133,
Qatar-#Qatar#Asia,781.0,2.0,6.661854740545311,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.405,
Romania-#Romania#Europe,2245.0,82.0,7.716906135298388,4.418840607796598,0.0,0.0,0.0,0.0,1.386,0.693,0.405,0.405,0.288,0.118,0.342,0.147,0.405,0.229,
Russia-#Russia#Europe,2337.0,17.0,7.757051142032013,2.8903717578961645,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.223,0.0,0.588,0.105,0.588,
Rwanda-#Rwanda#Africa,75.0,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saint Kitts and Nevis-#Saint Kitts and Nevis#Americas,8.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saint Lucia-#Saint Lucia#Americas,13.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saint Vincent and the Grenadines-#Saint Vincent and the Grenadines#Americas,1.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
San Marino-#San Marino#Europe,236.0,26.0,5.4680601411351315,3.295836866004329,0.405,0.0,0.223,0.336,0.0,0.0,0.047,0.0,0.0,0.0,0.044,0.0,0.123,0.038,
Saudi Arabia-#Saudi Arabia#Asia,1563.0,10.0,7.355001921105257,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.405,0.288,0.0,0.223,0.588,0.0,0.201,
Senegal-#Senegal#Africa,175.0,0.0,5.170483995038151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Serbia-#Serbia#Europe,900.0,16.0,6.803505257608338,2.833213344056216,0.0,0.0,0.693,0.0,0.405,0.288,0.0,0.223,0.0,0.0,0.788,0.241,0.194,0.0,
Seychelles-#Seychelles#Africa,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Singapore-#Singapore#Asia,926.0,3.0,6.831953565565855,1.3862943611198906,0.0,0.0,0.0,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.0,
Slovakia-#Slovakia#Europe,363.0,1.0,5.8971538676367405,0.6931471805599453,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Slovenia-#Slovenia#Europe,802.0,15.0,6.688354713946762,2.772588722239781,0.0,0.0,0.0,0.0,0.405,0.288,0.223,0.182,0.154,0.357,0.0,0.182,0.0,0.288,
Somalia-#Somalia#Africa,5.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South Africa-#South Africa#Africa,1353.0,5.0,7.21081845347222,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.405,0.288,0.405,
Spain-#Spain#Europe,95923.0,8464.0,11.471311490249764,9.043695294567236,0.156,0.286,0.228,0.276,0.253,0.265,0.195,0.261,0.18,0.163,0.152,0.129,0.126,0.093,
Sri Lanka-#Sri Lanka#Asia,143.0,2.0,4.969813299576001,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.405,0.0,
Sudan-#Sudan#Africa,7.0,2.0,2.0794415416798357,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,
Suriname-#Suriname#Americas,9.0,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sweden-#Sweden#Europe,4435.0,180.0,8.397508348470257,5.198497031265826,0.318,0.087,0.348,0.211,0.047,0.167,0.353,0.532,0.214,0.307,0.0,0.046,0.281,0.208,
Switzerland-#Switzerland#Europe,16605.0,433.0,9.717519354821976,6.073044534100405,0.035,0.37,0.27,0.323,0.264,0.201,0.016,0.225,0.221,0.189,0.133,0.127,0.179,0.187,
Syria-#Syria#Asia,10.0,2.0,2.3978952727983707,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.405,0.0,
Taiwan*-#Taiwan*#Asia,322.0,5.0,5.777652323222656,1.791759469228055,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,
Tanzania-#Tanzania#Africa,19.0,1.0,2.995732273553991,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,
Thailand-#Thailand#Asia,1651.0,10.0,7.409741954080923,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.0,0.0,0.182,0.154,0.134,0.223,0.095,
Timor-Leste-#Timor-Leste#Asia,1.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Togo-#Togo#Africa,34.0,1.0,3.5553480614894135,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,
Trinidad and Tobago-#Trinidad and Tobago#Americas,87.0,3.0,4.477336814478207,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.405,0.288,0.0,0.0,0.0,
Tunisia-#Tunisia#Africa,394.0,10.0,5.978885764901122,2.3978952727983707,0.0,0.693,0.0,0.0,0.693,0.0,0.223,0.182,0.154,0.0,0.251,0.0,0.0,0.201,
Turkey-#Turkey#Asia,13531.0,214.0,9.512812529900598,5.3706380281276624,0.0,0.693,0.223,0.693,1.131,0.204,0.169,0.288,0.236,0.202,0.159,0.191,0.247,0.241,
US-Alabama#US#Americas,987.0,23.0,6.895682697747868,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.916,0.0,0.788,0.0,0.78,
US-Alaska#US#Americas,119.0,3.0,4.787491742782046,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.405,0.0,0.288,0.0,
US-Arizona#US#Americas,1289.0,24.0,7.162397497355718,3.2188758248682006,0.0,0.0,0.0,0.693,0.405,0.0,0.693,0.154,0.251,0.442,0.134,0.118,0.154,0.174,
US-Arkansas#US#Americas,523.0,8.0,6.261491684321042,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0.0,0.0,0.288,0.405,0.154,0.134,0.118,
US-California#US#Americas,8210.0,173.0,9.01322999770879,5.159055299214529,0.074,0.305,0.234,0.041,0.215,0.255,0.243,0.258,0.217,0.147,0.156,0.119,0.162,0.169,
US-Colorado#US#Americas,2966.0,69.0,7.995306620290822,4.248495242049359,0.0,0.511,0.0,0.0,0.336,0.134,0.118,0.636,0.163,0.336,0.134,0.405,0.0,0.377,
US-Connecticut#US#Americas,3128.0,69.0,8.048468743668883,4.248495242049359,0.0,1.099,0.288,0.223,0.588,0.201,0.167,0.431,0.095,0.241,0.194,0.029,0.056,0.638,
US-Delaware#US#Americas,319.0,10.0,5.768320995793772,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.405,0.693,0.154,0.0,0.452,
US-District of Columbia#US#Americas,495.0,9.0,6.206575926724928,2.302585092994046,0.0,0.0,0.693,0.0,0.405,0.0,0.0,0.0,0.288,0.0,0.223,0.182,0.511,0.0,
US-Florida#US#Americas,6741.0,85.0,8.816111895794005,4.454347296253507,0.134,0.223,0.095,0.241,0.0,0.305,0.0,0.234,0.223,0.182,0.424,0.036,0.116,0.295,
US-Georgia#US#Americas,3929.0,111.0,8.276394704863307,4.718498871295094,0.693,1.012,0.241,0.069,0.55,0.0,0.238,0.217,0.178,0.283,0.074,0.146,0.083,0.241,
US-Guam#US#Americas,69.0,2.0,4.248495242049359,1.0986122886681098,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,
US-Hawaii#US#Americas,204.0,1.0,5.3230099791384085,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
US-Idaho#US#Americas,515.0,8.0,6.246106765481563,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386,0.0,0.223,0.182,0.154,0.251,
US-Illinois#US#Americas,5994.0,99.0,8.698681067461614,4.605170185988092,0.0,0.916,0.182,0.154,0.357,0.262,0.268,0.163,0.3,0.26,0.316,0.333,0.099,0.301,
US-Indiana#US#Americas,2158.0,49.0,7.677400430514807,3.912023005428146,0.0,0.0,0.0,0.511,0.336,0.134,0.486,0.143,0.182,0.368,0.208,0.031,0.087,0.329,
US-Iowa#US#Americas,497.0,7.0,6.210600077024653,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.693,0.0,0.223,0.336,0.134,
US-Kansas#US#Americas,434.0,9.0,6.075346031088684,2.302585092994046,0.0,0.0,0.0,0.405,0.0,0.0,0.0,0.288,0.0,0.223,0.0,0.47,0.118,0.105,
US-Kentucky#US#Americas,628.0,11.0,6.444131256700441,2.4849066497880004,0.0,0.405,0.0,0.288,0.0,0.223,0.0,0.182,0.0,0.288,0.223,0.0,0.182,0.0,
US-Louisiana#US#Americas,5237.0,239.0,8.563695025067657,5.480638923341991,0.0,0.788,0.31,0.125,0.211,0.539,0.267,0.34,0.241,0.357,0.14,0.097,0.202,0.255,
US-Maine#US#Americas,303.0,5.0,5.717027701406222,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.693,0.0,0.405,
US-Maryland#US#Americas,1660.0,18.0,7.415175109613295,2.9444389791664403,0.0,0.693,0.0,0.405,0.288,0.0,0.223,0.0,0.0,0.182,0.0,0.606,0.375,0.172,
US-Massachusetts#US#Americas,6620.0,89.0,8.798001694924846,4.499809670330265,0.0,0.0,0.693,0.0,1.099,0.511,0.182,0.288,0.486,0.325,0.223,0.085,0.151,0.457,
US-Michigan#US#Americas,7615.0,259.0,8.938006576471201,5.560681631015528,0.0,1.386,0.0,0.405,0.511,0.47,0.446,0.565,0.343,0.405,0.186,0.172,0.33,0.34,
US-Minnesota#US#Americas,629.0,12.0,6.4457198193855785,2.5649493574615367,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.405,0.511,0.182,0.511,0.095,0.167,
US-Mississippi#US#Americas,937.0,20.0,6.843749949006225,3.044522437723423,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.693,0.56,0.251,0.442,0.069,0.125,0.211,
US-Missouri#US#Americas,1357.0,15.0,7.213768308118642,2.772588722239781,0.0,0.693,0.405,0.288,0.0,0.223,0.47,0.118,0.105,0.0,0.095,0.241,0.0,0.134,
US-Montana#US#Americas,198.0,5.0,5.293304824724492,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,1.099,0.0,
US-Nebraska#US#Americas,172.0,3.0,5.153291594497779,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0.0,0.0,0.288,
US-Nevada#US#Americas,1114.0,26.0,7.016609683894219,3.295836866004329,0.0,0.0,0.0,0.405,0.0,0.511,0.0,0.336,0.452,0.0,0.0,0.375,0.0,0.523,
US-New Hampshire#US#Americas,357.0,3.0,5.8805329864007,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.405,0.0,0.288,0.0,
US-New Jersey#US#Americas,18696.0,267.0,9.836118362165275,5.5909869805108565,0.0,0.916,0.182,0.348,0.211,0.288,0.474,0.336,0.264,0.285,0.257,0.139,0.206,0.298,
US-New Mexico#US#Americas,315.0,4.0,5.755742213586912,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.405,0.0,0.511,
US-New York#US#Americas,75833.0,1550.0,11.23630201987518,7.346655163176539,0.194,0.722,0.206,0.35,0.66,0.298,0.283,0.304,0.3,0.313,0.323,0.281,0.233,0.241,
US-North Carolina#US#Americas,1535.0,12.0,7.336936913707618,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0.288,0.223,0.182,0.288,0.0,0.486,
US-North Dakota#US#Americas,122.0,3.0,4.812184355372417,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.405,0.288,
US-Ohio#US#Americas,2199.0,55.0,7.696212639346407,4.02535169073515,0.0,0.0,1.099,0.288,0.0,0.56,0.251,0.288,0.288,0.223,0.262,0.143,0.312,0.312,
US-Oklahoma#US#Americas,568.0,23.0,6.343880434126331,3.1780538303479458,0.0,0.693,0.0,0.0,0.405,0.0,0.288,0.405,0.288,0.118,0.575,0.061,0.0,0.345,
US-Oregon#US#Americas,690.0,18.0,6.53813982376767,2.9444389791664403,0.405,0.288,0.0,0.405,0.0,0.0,0.405,0.201,0.087,0.08,0.074,0.0,0.194,0.111,
US-Pennsylvania#US#Americas,4963.0,63.0,8.509967146324497,4.1588830833596715,0.0,0.693,0.0,0.405,0.511,0.336,0.251,0.575,0.172,0.191,0.42,0.182,0.194,0.227,
US-Puerto Rico#US#Americas,239.0,8.0,5.480638923341991,2.1972245773362196,0.0,0.0,0.0,0.693,0.0,0.405,0.0,0.0,0.0,0.288,0.0,0.0,0.56,0.251,
US-Rhode Island#US#Americas,488.0,8.0,6.192362489474872,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0.288,0.223,0.588,
US-South Carolina#US#Americas,1083.0,22.0,6.988413181999592,3.1354942159291497,0.0,0.0,0.0,0.693,0.0,0.405,0.0,0.288,0.223,0.336,0.134,0.061,0.111,0.191,
US-South Dakota#US#Americas,108.0,1.0,4.6913478822291435,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
US-Tennessee#US#Americas,2391.0,23.0,7.779885115070522,3.1780538303479458,0.0,0.0,0.0,0.693,0.405,0.0,0.0,0.288,0.0,0.56,0.134,0.118,0.511,0.47,
US-Texas#US#Americas,3809.0,54.0,8.245384468120747,4.007333185232471,0.693,0.405,0.0,0.0,0.288,0.223,0.262,0.208,0.318,0.205,0.138,0.204,0.191,0.179,
US-Utah#US#Americas,888.0,5.0,6.790097235513905,1.791759469228055,0.0,0.0,0.0,0.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.511,0.182,
US-Vermont#US#Americas,293.0,13.0,5.683579767338681,2.6390573296152584,0.0,0.0,1.099,0.0,0.0,0.693,0.288,0.118,0.105,0.095,0.167,0.0,0.0,0.074,
US-Virgin Islands#US#Americas,30.0,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
US-Virginia#US#Americas,1249.0,27.0,7.1308988302963465,3.332204510175204,0.0,0.0,0.0,0.0,0.847,0.0,0.357,0.0,0.095,0.0,0.241,0.405,0.0,0.288,
US-Washington#US#Americas,5432.0,225.0,8.600246746551523,5.420534999272286,0.0,0.292,0.113,0.123,0.031,0.116,0.062,0.136,0.119,0.045,0.179,0.052,0.035,0.093,
US-West Virginia#US#Americas,162.0,1.0,5.093750200806762,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,
US-Wisconsin#US#Americas,1412.0,25.0,7.253470382684528,3.258096538021482,0.0,0.0,1.386,0.223,0.0,0.182,0.0,0.288,0.318,0.31,0.182,0.054,0.1,0.214,
US-Wyoming#US#Americas,109.0,0.0,4.700480365792417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Uganda-#Uganda#Africa,44.0,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ukraine-#Ukraine#Europe,645.0,17.0,6.470799503782602,2.8903717578961645,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.405,0.0,0.0,0.511,0.095,0.241,0.251,
United Arab Emirates-#United Arab Emirates#Asia,664.0,6.0,6.499787040655854,1.9459101490553132,0.0,0.0,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.405,0.154,
United Kingdom-#United Kingdom#Europe,25150.0,1789.0,10.132652936168832,7.489970898834801,0.251,0.651,0.255,0.274,0.187,0.175,0.23,0.097,0.217,0.272,0.294,0.186,0.137,0.239,
United Kingdom-Bermuda#United Kingdom#Europe,32.0,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
